conditionId	conditionName	r23811_k_RPKM2protein	r1525_k_RPKM2protein	r1523_k_RPKM2protein	r99_k_RPKM2protein	r802_k_RPKM2protein	r4126_k_RPKM2protein	r4128_k_RPKM2protein	r5851_k_RPKM2protein	r15777_k_RPKM2protein	r28456_k_RPKM2protein	r598_k_RPKM2protein	r600_k_RPKM2protein	r185_k_RPKM2protein	r5853_k_RPKM2protein	r931_k_RPKM2protein	r23_k_RPKM2protein	r540_k_RPKM2protein	r602_k_RPKM2protein	r604_k_RPKM2protein	r2395_k_RPKM2protein	SP_44511_2	r2399_k_RPKM2protein	r570_k_RPKM2protein	r1682_k_RPKM2protein	r572_k_RPKM2protein	r1_k_RPKM2protein	r17_k_RPKM2protein	r66_k_RPKM2protein	r16447_k_RPKM2protein	r5946_k_RPKM2protein	r28446_k_RPKM2protein	r28448_k_RPKM2protein	r5869_k_RPKM2protein	SP_45182_2	r1535_k_RPKM2protein	r17294_k_RPKM2protein	r17295_k_RPKM2protein	r606_k_RPKM2protein	r608_k_RPKM2protein	r610_k_RPKM2protein	r612_k_RPKM2protein	r518_k_RPKM2protein	r21_k_RPKM2protein	r614_k_RPKM2protein	r5847_k_RPKM2protein	r187_k_RPKM2protein	r1254_k_RPKM2protein	r27_k_RPKM2protein	SP_46396_2	r59_k_RPKM2protein	r1668_k_RPKM2protein	r406_k_RPKM2protein	r408_k_RPKM2protein	r393_k_RPKM2protein	r856_k_RPKM2protein	r193_k_RPKM2protein	r61_k_RPKM2protein	r17805_k_RPKM2protein	r635_k_RPKM2protein	r17845_k_RPKM2protein	r16181_k_RPKM2protein	r17803_k_RPKM2protein	SP_10133_6	r32229_k_RPKM2protein	SP_9054_6	r26582_k_RPKM2protein	SP_9063_6	r59637_k_RPKM2protein	SP_9072_6	r9873_k_RPKM2protein	SP_9090_6	r26436_k_RPKM2protein	SP_9099_6	r26456_k_RPKM2protein	SP_9748_6	r8644_k_RPKM2protein	SP_9117_6	r26480_k_RPKM2protein	SP_9126_6	r26500_k_RPKM2protein	SP_10213_6	r98895_k_RPKM2protein	SP_10221_6	r10220_k_RPKM2protein	SP_9775_6	r10973_k_RPKM2protein	SP_9784_6	r10986_k_RPKM2protein	SP_5440_6	SP_5450_6	r8662_k_RPKM2protein	r5479_k_RPKM2protein	r189_k_RPKM2protein	r1592_k_RPKM2protein	r28450_k_RPKM2protein	r28452_k_RPKM2protein	r28454_k_RPKM2protein	r522_k_RPKM2protein	r524_k_RPKM2protein	r2825_k_RPKM2protein	SP_47728_2	r247_k_RPKM2protein	r928_k_RPKM2protein	r2364_k_RPKM2protein	r215_k_RPKM2protein	r217_k_RPKM2protein	r1878_k_RPKM2protein	SP_47964_2	r1615_k_RPKM2protein	r1617_k_RPKM2protein	r260_k_RPKM2protein	r36_k_RPKM2protein	r34_k_RPKM2protein	r418_k_RPKM2protein	r29_k_RPKM2protein	r428_k_RPKM2protein	r469_k_RPKM2protein	r467_k_RPKM2protein	r1664_k_RPKM2protein	r5481_k_RPKM2protein	r5483_k_RPKM2protein	r471_k_RPKM2protein	r473_k_RPKM2protein	r1621_k_RPKM2protein	r19_k_RPKM2protein	r25_k_RPKM2protein	r18525_k_RPKM2protein	r18527_k_RPKM2protein	r18540_k_RPKM2protein	r424_k_RPKM2protein	r9420_k_RPKM2protein	r1880_k_RPKM2protein	r16376_k_RPKM2protein	r426_k_RPKM2protein	SP_48658_2	SP_48715_2	r686_k_RPKM2protein	r2845_k_RPKM2protein	r812_k_RPKM2protein	r4132_k_RPKM2protein	r415_k_RPKM2protein	SP_49768_2	r2403_k_RPKM2protein	r618_k_RPKM2protein	r1627_k_RPKM2protein
TUMOR_NCIH1573_cellline_01_01_Erlotinib_Conc2_5nM	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc2_5nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	2.5	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	0.0	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
TUMOR_NCIH1573_cellline_01_01_Erlotinib_Conc8_0nM	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc8_0nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	8.0	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	0.0	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
TUMOR_NCIH1573_cellline_01_01_Erlotinib_Conc25_0nM	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc25_0nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	25.0	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	0.0	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
TUMOR_NCIH1573_cellline_01_01_Erlotinib_Conc80_0nM	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc80_0nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	80.0	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	0.0	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
TUMOR_NCIH1573_cellline_01_01_Erlotinib_Conc250_0nM	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc250_0nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	250.0	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	0.0	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
TUMOR_NCIH1573_cellline_01_01_Erlotinib_Conc800_0nM	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc800_0nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	800.0	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	0.0	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
TUMOR_NCIH1573_cellline_01_01_Erlotinib_Conc2530_0nM	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc2530_0nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	2530.0	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	0.0	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
TUMOR_NCIH1573_cellline_01_01_Erlotinib_Conc8000_0nM	TUMOR-NCIH1573-cellline-01-01_Erlotinib_Conc8000_0nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	8000.0	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	0.0	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
TUMOR_NCIH1573_cellline_01_01_Lapatinib_Conc2_5nM	TUMOR-NCIH1573-cellline-01-01_Lapatinib_Conc2_5nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	0.0	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	2.5	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
TUMOR_NCIH1573_cellline_01_01_Lapatinib_Conc8_0nM	TUMOR-NCIH1573-cellline-01-01_Lapatinib_Conc8_0nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	0.0	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	8.0	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
TUMOR_NCIH1573_cellline_01_01_Lapatinib_Conc25_0nM	TUMOR-NCIH1573-cellline-01-01_Lapatinib_Conc25_0nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	0.0	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	25.0	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
TUMOR_NCIH1573_cellline_01_01_Lapatinib_Conc80_0nM	TUMOR-NCIH1573-cellline-01-01_Lapatinib_Conc80_0nM	11.127050522200001	30.046931555	22.6805709358	30.1454477025	9.81294345304	9.0318684207	0.262099385559	41.4988105631	18.2845449168	2.27983191594	26.2405091719	5.42991069388	3.735139186580001	1.03518576445	5.97424306997	10.6179974488	70.49219462800001	13.4865639105	29.038876075100003	16.4829547965	0.0	11.709220577	12.110503726900001	13.540483366099998	0.937991796403	21.929564182800004	165.104216967	14.7968338963	1.10481371507	36.6187946096	47.9658415472	0.659325989871	0.602036150743	0.0	2.91860245528	26.338319546300006	8.80358709996	1.81245443664	4.6885902687400005	4.6392958331	0.524821257308	5.1418454779600005	33.3454390484	18.3249835319	8.37566148744	16.7761966407	5.49097423865	7.68390912875	80.0	26.4737164665	19.1277928721	7.612946167	8.54747279875	2.25229948052	14.1870811064	17.3024060385	32.7208712936	13.153743636300002	16.7335477804	4.16069110699	21.930650284499997	0.0495171641365	0.0	0.0	1.0	4.32219888492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.074577791	20.8936324971	0.7490928793089999	0.159742678219	0.047721869266800006	8.092627340770001	31.9651465492	0.195501402664	0.112104379042	0.0	13.3009515653	1.10322559154	2.01896109631	7.22584168791	3.46226112226	11.483496905	0.0	47.9899145316	18.9565642034	12.440092090599999	14.7118447785	7.90960968632	56.4940748522	14.7201913185	8.069114564369999	31.3829736093	5.822027730169999	35.3639464608	9.7115386054	4.8844473651	1.21426715545	30.0362430173	0.179776387086	133.446286624	10.9426800955	11.5197672193	14.209089578199999	0.5975337021639999	23.250024741500006	34.859119185	26.080031268600006	0.682991890369	8.025556161539999	0.0	0.0	9.24631608942	6.542319410009999	20.934378171800002	22.4719335692	14.5648147034	0.0	15.074405136500001	10.815921554100001	123.11384645
