experimentId	observableId	measurement	time
experiment____model1_data5	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	143.898279338802	0
experiment____model1_data5	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	139.901104912724	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	119.31603096647	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	87.2688839144325	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	63.1673105116605	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	59.8566548244666	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	62.6376056017095	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	59.9890810519543	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	69.3913432035852	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	70.8480317059505	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	56.1487204548093	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	35.4902289667191	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	52.7056385401276	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	54.5596057249563	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	60.5187859619054	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	66.0806875163912	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	66.3455399713667	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	75.3505234405342	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	90.8443920566019	0
experiment____model1_data5	S4IP_tS4_MSPL2_PL_PN_molecules_per_cell_hepa16_nExpID1	99.9818017532572	0
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	91.7960673851348	0
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	89.6119158183686	30
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	89.320041771802	90
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	89.2002832566086	120
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	89.8153000885172	240
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	90.0708144682987	600
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	90.8365173702981	0
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	89.0993870173656	30
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	88.8446183642758	60
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	90.3984250695305	90
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	89.6991395204982	120
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	89.9932660730457	240
experiment____model1_data6	S23IP_tS2_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	89.3962280606756	600
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	8.20393261486517	0
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	10.3880841816314	30
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	10.679958228198	90
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	10.7997167433914	120
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	10.1846999114828	240
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	9.92918553170128	600
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	9.16348262970187	0
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	10.9006129826344	30
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	11.1553816357242	60
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	9.6015749304695	90
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	10.3008604795018	120
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	10.0067339269543	240
experiment____model1_data6	S23IP_tS3_MSPL2_PL_PN_molecules_per_cell_hepa16_ratios_nExpID10	10.6037719393244	600
experiment____model1_data7	TGFbR_PL_PN_TGFbR_hepa16_nExpID11	1.726131791	0
experiment____model1_data7	TGFbR_PL_PN_TGFbR_hepa16_nExpID11	2.0	0
experiment____model1_data7	TGFbR_PL_PN_TGFbR_hepa16_nExpID11	1.5	0
experiment____model1_data7	TGFbR_PL_PN_TGFbR_hepa16_nExpID11	1.8	0
experiment____model1_data7	TGFbR_PL_PN_TGFbR_hepa16_nExpID11	2.2	0
experiment____model1_data7	TGFbR_PL_PN_TGFbR_hepa16_nExpID11	1.9	0
experiment____model1_data7	TGFbR_PL_PN_TGFbR_hepa16_nExpID11	1.8	0
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.17187217714045	0
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.24582862568785	60
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.2094151968805	180
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.31398431365295	360
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.27360944089919	600
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.238691012228	60
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.14298849257325	180
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.38365363259928	360
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.4605708179003	600
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.04783650227314	0
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.18718862009893	60
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.10809990076464	180
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.39308748819913	360
experiment____model1_data8	Ski_gene_expression_OE_nExpID100	1.21090354599401	600
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	0.800783523127195	0
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	1.18318242764071	60
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	1.17413985405221	180
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	1.22161950169434	360
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	1.05630763484261	600
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	1.02191810704057	60
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	0.942877255305348	180
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	1.19793712495392	360
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	1.03696640060555	600
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	0.808771812792119	0
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	1.09354150479651	60
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	0.914384438480945	180
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	1.2343672707725	360
experiment____model1_data8	Skil_gene_expression_OE_nExpID100	0.974854429300842	600
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.01647643307102	0
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.14646198465727	60
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.20242241116245	180
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.14193467415997	360
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.23159756141018	600
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	0.863743688934914	60
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.15449071968129	180
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.23360513502699	360
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.36556647516006	600
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	0.895925467468296	0
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.18126419738391	60
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.07008000810733	180
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.30965543229889	360
experiment____model1_data8	Dnmt3a_gene_expression_OE_nExpID100	1.10543166799942	600
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	0.687704337007143	0
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	0.632181271785368	60
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	0.792962258279474	180
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	1.05690438001602	360
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	0.940848145644846	600
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	0.45126255163052	60
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	1.18647331742562	180
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	0.685171538866169	360
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	1.58185516419203	600
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	0.847649233526755	0
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	0.890320568351994	60
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	0.804765870400043	180
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	1.12143888900252	360
experiment____model1_data8	Sox4_gene_expression_OE_nExpID100	1.09960838284432	600
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.29904691258437	0
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.1651676816578	60
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.15889209270812	180
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.19445376342299	360
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.1045036551442	600
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.33351001136267	60
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.57432300749792	180
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.92174200323741	360
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.90649791907115	600
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	0.950309417366698	0
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.3296863106903	60
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.39070630862383	180
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.73617720022137	360
experiment____model1_data8	Jun_gene_expression_OE_nExpID100	1.54836170092922	600
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	1.11159609395915	0
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	1.11733517021207	60
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	1.0299868414225	180
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	1.04110096904579	360
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	0.943262114760067	600
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	0.953306070079334	60
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	1.0097660302995	180
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	1.13087574896805	360
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	1.02852154327811	600
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	0.884167618582171	0
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	0.972874253702166	60
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	0.980536506306407	180
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	1.10510541078498	360
experiment____model1_data8	Smad7_gene_expression_OE_nExpID100	0.865300875187252	600
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	1.12998055925776	0
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	1.01399026960903	60
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	1.00724068867325	180
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	1.03844129377734	360
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	0.961235133220356	600
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	1.00910393548018	60
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	1.03405144413057	180
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	1.08937963283798	360
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	1.0686236605271	600
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	1.10073405493673	0
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	0.918003633578082	60
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	0.98660257630921	180
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	1.00754038422522	360
experiment____model1_data8	Klf10_gene_expression_OE_nExpID100	0.973184573972419	600
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	0.894520003146183	0
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	1.03690557060243	60
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	0.888275394384408	180
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	1.20502916053084	360
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	1.19614288625994	600
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	0.589872519480024	60
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	0.924165529116632	180
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	0.749173291881383	360
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	1.41725852689264	600
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	0.851485539409855	0
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	1.17740928842838	60
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	0.837917785788622	180
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	1.18933100958233	360
experiment____model1_data8	Bmp4_gene_expression_OE_nExpID100	1.23222940775151	600
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	0.752419409538307	0
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	0.733747868206658	60
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	0.997081642374777	180
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	1.57668636685588	360
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	1.57157470108031	600
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	0.508824610541727	60
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	1.14354528371087	180
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	1.27692771070959	360
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	1.6441071943152	600
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	0.769316214393306	0
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	0.864719048708094	60
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	1.02725065607492	180
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	1.30151878642819	360
experiment____model1_data8	Cxcl15_gene_expression_OE_nExpID100	1.53235630660853	600
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	0.815495183689172	0
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	0.761152732478102	60
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	0.968673832185362	180
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	1.58959832065935	360
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	1.41414167024938	600
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	0.618253092383055	60
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	0.961000940083323	180
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	1.40635208523003	360
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	1.5059491735361	600
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	0.812593531640915	0
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	0.805186032205246	60
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	0.950190520546239	180
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	1.23421692110913	360
experiment____model1_data8	Dusp5_gene_expression_OE_nExpID100	1.34569041993593	600
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	1.11303755117811	0
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	1.24978422056555	60
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	0.985471352660737	180
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	0.98714656786783	360
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	0.755829031979075	600
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	1.15081773924138	60
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	0.950355592912101	180
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	1.05692435572757	360
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	0.951119189082031	600
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	0.869277739965632	0
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	1.31982335102599	60
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	1.09866249631373	180
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	1.30459308849443	360
experiment____model1_data8	Tgfa_gene_expression_OE_nExpID100	0.870580032064965	600
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.14078862644824	0
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.09629356456014	60
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.06532973236622	180
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.16669637106243	360
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.07061326053699	600
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.10258717602075	60
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.14043943770063	180
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.16853116690705	360
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.08110825877385	600
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.2111092398854	0
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.16516013171421	60
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.112429710717	180
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.05915066983002	360
experiment____model1_data8	Pdk4_gene_expression_OE_nExpID100	1.13488039337742	600
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.22321304194941	0
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.16572634516819	60
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.32476043201643	180
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.24356957697082	360
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.09669935317218	600
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	0.455260110260956	0
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	0.950493575186893	60
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.03990348680902	180
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.10800376523726	360
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	0.993341790743727	600
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.20781790925823	0
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.18355502104214	60
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.40841149966037	180
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.31277487486583	360
experiment____model1_data9	Ski_gene_expression_OE_nExpID100	1.18574270796454	600
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.18943468038217	0
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.22515969440959	60
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.11788214194474	180
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.25489231091759	360
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.06267743015781	600
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	0.86824711747991	0
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.02829784435887	60
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.00286308485039	180
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.16043001559425	360
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	0.864202368916374	600
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.09665197809223	0
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.27549650819205	60
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.32154381489927	180
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.19705403165686	360
experiment____model1_data9	Skil_gene_expression_OE_nExpID100	1.10815989694965	600
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.03056866229263	0
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.17366396106587	60
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.17554637403036	180
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.18569922146762	360
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.07201335136613	600
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.01889818829874	0
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	0.992548512084113	60
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	0.808076566353661	180
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	0.95642503174452	360
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.14407020138887	600
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.09719113584294	0
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.1422496993476	60
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.60140598135029	180
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.25053859575	360
experiment____model1_data9	Dnmt3a_gene_expression_OE_nExpID100	1.26709049449118	600
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	1.181687385883	0
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	1.32833570572559	60
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	1.39171940994285	180
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	1.22191071596229	360
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	1.10290726987636	600
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	0.489537516238371	0
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	1.07394972460027	60
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	0.357235482846895	180
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	0.544988301508189	360
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	0.689448577224424	600
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	1.01120165289957	0
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	0.895775759025178	60
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	1.06855637881783	180
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	1.14000242303651	360
experiment____model1_data9	Sox4_gene_expression_OE_nExpID100	1.03640686171674	600
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.39736447279607	0
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.06475825846287	60
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.24465847502045	180
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.00827795791573	360
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.11914669602679	600
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	0.234203523433986	0
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	0.484813326705481	60
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	0.714345105082126	180
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.06598715694297	360
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.10266588156637	600
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.18992838944927	0
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.04223496886242	60
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.79956026682688	180
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.63230953439823	360
experiment____model1_data9	Jun_gene_expression_OE_nExpID100	1.41422152843613	600
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	1.06044282163411	0
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	0.923264410437554	60
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	1.12123718321222	180
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	0.910605164341372	360
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	0.802823737997714	600
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	0.917488665270918	0
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	0.78873615060283	60
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	0.915510457430135	180
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	0.84288897122044	360
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	0.694909310240461	600
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	1.01805554817023	0
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	0.897271400477377	60
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	1.20881274110065	180
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	0.94028157433006	360
experiment____model1_data9	Smad7_gene_expression_OE_nExpID100	0.726188749287908	600
experiment____model1_data9	Klf10_gene_expression_OE_nExpID100	1.21440738407629	0
experiment____model1_data9	Klf10_gene_expression_OE_nExpID100	0.926865417706034	60
experiment____model1_data9	Klf10_gene_expression_OE_nExpID100	1.08226736172512	180
experiment____model1_data9	Klf10_gene_expression_OE_nExpID100	0.87621452602968	360
experiment____model1_data9	Klf10_gene_expression_OE_nExpID100	0.972426191354381	600
experiment____model1_data9	Klf10_gene_expression_OE_nExpID100	0.826442894091609	0
experiment____model1_data9	Klf10_gene_expression_OE_nExpID100	0.697709766958596	60
experiment____model1_data9	Klf10_gene_expression_OE_nExpID100	0.74787940357843	180
experiment____model1_data9	Klf10_gene_expression_OE_nExpID100	0.747642012623885	360
