observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	datasetId
Bacnorm		typeIDT3_ExpID5	0.022858939	970		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.023693055	975		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.025000555	980		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.023602883	985		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.025654323	990		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.025135816	995		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.02549651	1000		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.026646229	1005		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.028517325	1010		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.029283799	1015		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.03099709	1020		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.030771662	1025		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.032823099	1030		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.032349688	1035		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.033995349	1040		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.03455895	1045		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.036249698	1050		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.03697108	1055		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.03890981	1060		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.040194767	1065		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.040149696	1070		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.041051415	1075		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.043846796	1080		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.044771077	1085		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.047047956	1090		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.047025398	1095		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.048648533	1100		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.04898667	1105		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.052458351	1110		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.053134653	1115		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.055501706	1120		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.0573728	1125		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.058973372	1130		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.059356611	1135		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.062174535	1140		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.065195344	1145		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.067336947	1150		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.067539849	1155		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.069997062	1160		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.071845629	1165		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.073356035	1170		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.075520185	1175		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.077751977	1180		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.078631162	1185		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.081471625	1190		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.081787234	1195		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.084447353	1200		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.086183191	1205		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.088414974	1210		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.089993019	1215		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.09278838	1220		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.094163534	1225		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.096214979	1230		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.098176251	1235		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.101039233	1240		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.102279147	1245		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.104353111	1250		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.107666984	1255		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.110101679	1260		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.111206293	1265		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.113280292	1270		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.115917854	1275		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.118239832	1280		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.120584315	1285		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.123221897	1290		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.125927095	1295		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.127730554	1300		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.130683733	1305		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.132509765	1310		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.136342124	1315		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.13776235	1320		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.140219581	1325		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.142564075	1330		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.145923041	1335		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.14759125	1340		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.150454235	1345		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.152956571	1350		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.15696927	1355		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.159945009	1360		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.162109168	1365		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.165017251	1370		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.168488908	1375		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.170991214	1380		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.173786616	1385		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.176243826	1390		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.179467536	1395		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.183119545	1400		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.186568671	1405		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.190536296	1410		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.192790652	1415		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.196510306	1420		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.19910278	1425		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.202033427	1430		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.205550156	1435		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.20848081	1440		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.210374439	1445		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.215424147	1450		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.219279054	1455		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.221894079	1460		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.225501031	1465		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.228386572	1470		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.231249574	1475		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.234653632	1480		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.237584244	1485		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.242183096	1490		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.245542076	1495		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.24926172	1500		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.253184259	1505		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.254581936	1510		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.25854957	1515		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.261863428	1520		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.265718339	1525		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.268446094	1530		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.273247806	1535		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.276223535	1540		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.278770947	1545		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.282422963	1550		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.285556502	1555		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.290335665	1560		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.294325845	1565		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.296783082	1570		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.299014865	1575		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.304966288	1580		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.306206181	1585		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.310669767	1590		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.312428134	1595		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.315967444	1600		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.317297504	1605		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.322617746	1610		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.325751243	1615		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.328907312	1620		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.331860492	1625		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.334453002	1630		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.336391723	1635		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.340246616	1640		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.340652394	1645		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.346175531	1650		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.347753559	1655		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.348632742	1660		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.352938541	1665		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.356094578	1670		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.35774027	1675		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.359656446	1680		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.362248944	1685		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.364751246	1690		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.366329278	1695		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.368899224	1700		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.372641421	1705		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.376022914	1710		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.377623481	1715		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.380238519	1720		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.381703822	1725		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.383890503	1730		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.385919416	1735		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.389210776	1740		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.391713075	1745		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.39265992	1750		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.394824052	1755		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.398476059	1760		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.401045983	1765		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.402240827	1770		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.403863921	1775		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.407470898	1780		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.407899171	1785		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.412520557	1790		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.414143678	1795		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.41617262	1800		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.419103238	1805		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.421808399	1810		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.424423477	1815		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.425392795	1820		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.42906736	1825		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.428909554	1830		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.43337316	1835		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.436641976	1840		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.437633858	1845		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.440316499	1850		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.44182694	1855		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.444825184	1860		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.445704357	1865		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.451182376	1870		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.450889373	1875		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.454338458	1880		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.456141932	1885		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.458238482	1890		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.460673178	1895		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.461913024	1900		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.464483005	1905		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.467436159	1910		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.469803224	1915		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.47397372	1920		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.473184731	1925		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.478189344	1930		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.479271389	1935		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.480714149	1940		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.482878359	1945		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.485696249	1950		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.486598015	1955		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.491151717	1960		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.491422267	1965		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.493608966	1970		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.494713613	1975		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.497260965	1980		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.498929209	1985		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.502693933	1990		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.504362119	1995		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.506932102	2000		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.508465031	2005		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.509389284	2010		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.512748275	2015		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.514799691	2020		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.515881815	2025		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.518474271	2030		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.521134359	2035		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.522892795	2040		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.526229212	2045		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.528258113	2050		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.529520496	2055		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.531571963	2060		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.533939	2065		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.535471933	2070		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.536689258	2075		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.538019375	2080		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.540386366	2085		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.543249422	2090		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.545278304	2095		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.547825702	2100		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.548141338	2105		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.550463272	2110		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.55269505	2115		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.554047657	2120		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.55609913	2125		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.558128003	2130		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.559683495	2135		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.561825133	2140		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.561937858	2145		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.56437251	2150		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.56748351	2155		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.569016436	2160		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.57163148	2165		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.572465605	2170		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.574471931	2175		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.574314099	2180		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.576545896	2185		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.578011261	2190		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.580761533	2195		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.581212367	2200		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.580671357	2205		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.583173674	2210		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.58567599	2215		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.58720893	2220		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.587614688	2225		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.589891574	2230		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.591334318	2235		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.592371313	2240		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.593881746	2245		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.595595031	2250		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.595572484	2255		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.597263255	2260		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.599156877	2265		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.600486911	2270		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.602155137	2275		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.603237207	2280		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.603913561	2285		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.603936071	2290		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.605807171	2295		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.60887309	2300		sd_Bacnorm	typeIDT3_ExpID5
Bacnorm		typeIDT3_ExpID5	0.609301376	2305		sd_Bacnorm	typeIDT3_ExpID5
