conditionId	targetId	targetValue
model1_data64	Rp8_Br_cAMPS_pAB_level	0.4
model1_data65	Rp8_Br_cAMPS_pAB_level	10.0
model1_data66	Rp8_Br_cAMPS_pAB_level	2.0
model1_data67	Rp8_Br_cAMPS_pAB_level	50.0
model1_data68	Rp8_Br_cAMPS_pAB_level	0.0
model1_data69	Rp8_Br_cAMPS_pAB_level	0.0
model1_data70	Rp8_Br_cAMPS_pAB_level	0.0
model1_data71	Rp8_Br_cAMPS_pAB_level	0.0
model1_data72	Rp8_Br_cAMPS_pAB_level	0.0
model1_data73	Rp8_Br_cAMPS_pAB_level	0.0
model1_data74	Rp8_Br_cAMPS_pAB_level	0.0
model1_data75	Rp8_Br_cAMPS_pAB_level	0.0
model1_data76	Rp8_Br_cAMPS_pAB_level	0.0
model1_data77	Rp8_Br_cAMPS_pAB_level	0.0
model1_data78	Rp8_Br_cAMPS_pAB_level	0.0
model1_data79	Rp8_Br_cAMPS_pAB_level	0.0
model1_data80	Rp8_Br_cAMPS_pAB_level	0.0
model1_data81	Rp8_Br_cAMPS_pAB_level	0.0
model1_data82	Rp8_Br_cAMPS_pAB_level	0.0
model1_data83	Rp8_Br_cAMPS_pAB_level	0.0
model1_data84	Rp8_Br_cAMPS_pAB_level	0.0
model1_data85	Rp8_Br_cAMPS_pAB_level	0.0
model1_data86	Rp8_Br_cAMPS_pAB_level	0.0
model1_data87	Rp8_Br_cAMPS_pAB_level	0.0
model1_data88	Rp8_Br_cAMPS_pAB_level	0.0
model1_data89	Rp8_Br_cAMPS_pAB_level	0.0
model1_data90	Rp8_Br_cAMPS_pAB_level	0.016
model1_data91	Rp8_Br_cAMPS_pAB_level	0.08
model1_data92	Rp8_Br_cAMPS_pAB_level	0.4
model1_data93	Rp8_Br_cAMPS_pAB_level	10.0
model1_data94	Rp8_Br_cAMPS_pAB_level	2.0
model1_data95	Rp8_Br_cAMPS_pAB_level	50.0
model1_data96	Rp8_Br_cAMPS_pAB_level	0.0
model1_data97	Rp8_Br_cAMPS_pAB_level	0.0
model1_data98	Rp8_Br_cAMPS_pAB_level	0.0
model1_data99	Rp8_Br_cAMPS_pAB_level	0.0
model1_data100	Rp8_Br_cAMPS_pAB_level	0.0
model1_data101	Rp8_Br_cAMPS_pAB_level	0.0
model1_data102	Rp8_Br_cAMPS_pAB_level	0.0
model1_data103	Rp8_Br_cAMPS_pAB_level	0.0
model1_data104	Rp8_Br_cAMPS_pAB_level	0.0
model1_data105	Rp8_Br_cAMPS_pAB_level	0.0
model1_data106	Rp8_Br_cAMPS_pAB_level	0.0
model1_data107	Rp8_Br_cAMPS_pAB_level	0.0
model1_data108	Rp8_Br_cAMPS_pAB_level	0.0
model1_data109	Rp8_Br_cAMPS_pAB_level	0.0
model1_data110	Rp8_Br_cAMPS_pAB_level	0.0
model1_data111	Rp8_Br_cAMPS_pAB_level	0.0
model1_data112	Rp8_Br_cAMPS_pAB_level	0.0
model1_data113	Rp8_Br_cAMPS_pAB_level	0.0
model1_data114	Rp8_Br_cAMPS_pAB_level	0.0
model1_data115	Rp8_Br_cAMPS_pAB_level	0.0
model1_data116	Rp8_Br_cAMPS_pAB_level	0.0
model1_data117	Rp8_Br_cAMPS_pAB_level	0.0
model1_data118	Rp8_Br_cAMPS_pAB_level	0.0
model1_data119	Rp8_Br_cAMPS_pAB_level	0.0
model1_data120	Rp8_Br_cAMPS_pAB_level	0.0
model1_data121	Rp8_Br_cAMPS_pAB_level	0.0
model1_data122	Rp8_Br_cAMPS_pAB_level	0.0
model1_data123	Rp8_Br_cAMPS_pAB_level	0.0
model1_data1	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data2	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data3	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data4	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data5	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data6	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data7	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data8	Rp8_Br_cAMPS_pAB_incubation_time	30.0
model1_data9	Rp8_Br_cAMPS_pAB_incubation_time	45.0
model1_data10	Rp8_Br_cAMPS_pAB_incubation_time	55.0
model1_data11	Rp8_Br_cAMPS_pAB_incubation_time	59.0
model1_data12	Rp8_Br_cAMPS_pAB_incubation_time	60.0
model1_data13	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data14	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data15	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data16	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data17	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data18	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data19	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data20	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data21	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data22	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data23	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data24	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data25	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data26	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data27	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data28	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data29	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data30	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data31	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data32	Rp8_Br_cAMPS_pAB_incubation_time	30.0
model1_data33	Rp8_Br_cAMPS_pAB_incubation_time	45.0
model1_data34	Rp8_Br_cAMPS_pAB_incubation_time	55.0
model1_data35	Rp8_Br_cAMPS_pAB_incubation_time	59.0
model1_data36	Rp8_Br_cAMPS_pAB_incubation_time	60.0
model1_data37	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data38	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data39	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data40	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data41	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data42	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data43	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data44	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data45	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data46	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data47	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data48	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data49	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data50	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data51	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data52	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data53	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data54	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data55	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data56	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data57	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data58	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data59	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data60	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data61	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data62	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data63	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data64	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data65	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data66	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data67	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data68	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data69	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data70	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data71	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data72	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data73	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data74	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data75	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data76	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data77	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data78	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data79	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data80	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data81	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data82	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data83	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data84	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data85	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data86	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data87	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data88	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data89	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data90	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data91	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data92	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data93	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data94	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data95	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data96	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data97	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data98	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data99	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data100	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data101	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data102	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data103	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data104	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data105	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data106	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data107	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data108	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data109	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data110	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data111	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data112	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data113	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data114	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data115	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data116	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data117	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data118	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data119	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data120	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data121	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data122	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data123	Rp8_Br_cAMPS_pAB_incubation_time	0.0
model1_data1	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data2	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data3	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data4	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data5	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data6	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data7	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data8	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data9	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data10	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data11	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data12	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data13	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data14	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data15	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data16	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data17	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data18	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data19	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data20	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data21	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data22	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data23	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data24	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data25	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data26	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data27	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data28	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data29	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data30	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data31	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data32	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data33	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data34	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data35	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data36	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data37	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data38	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data39	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data40	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data41	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data42	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data43	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data44	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data45	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data46	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data47	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data48	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data49	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data50	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data51	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data52	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data53	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data54	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data55	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data56	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data57	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data58	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data59	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data60	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data61	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data62	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data63	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data64	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data65	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data66	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data67	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data68	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data69	Rp8_pCPT_cAMPS_pAB_level	0.016
model1_data70	Rp8_pCPT_cAMPS_pAB_level	0.08
model1_data71	Rp8_pCPT_cAMPS_pAB_level	0.4
model1_data72	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data73	Rp8_pCPT_cAMPS_pAB_level	2.0
model1_data74	Rp8_pCPT_cAMPS_pAB_level	50.0
model1_data75	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data76	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data77	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data78	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data79	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data80	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data81	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data82	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data83	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data84	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data85	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data86	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data87	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data88	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data89	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data90	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data91	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data92	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data93	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data94	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data95	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data96	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data97	Rp8_pCPT_cAMPS_pAB_level	0.016
model1_data98	Rp8_pCPT_cAMPS_pAB_level	0.08
model1_data99	Rp8_pCPT_cAMPS_pAB_level	0.4
model1_data100	Rp8_pCPT_cAMPS_pAB_level	10.0
model1_data101	Rp8_pCPT_cAMPS_pAB_level	2.0
model1_data102	Rp8_pCPT_cAMPS_pAB_level	50.0
model1_data103	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data104	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data105	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data106	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data107	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data108	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data109	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data110	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data111	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data112	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data113	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data114	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data115	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data116	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data117	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data118	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data119	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data120	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data121	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data122	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data123	Rp8_pCPT_cAMPS_pAB_level	0.0
model1_data1	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data2	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data3	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data4	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data5	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data6	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data7	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data8	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data9	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data10	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data11	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data12	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data13	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data14	Rp8_pCPT_cAMPS_pAB_incubation_time	30.0
model1_data15	Rp8_pCPT_cAMPS_pAB_incubation_time	45.0
model1_data16	Rp8_pCPT_cAMPS_pAB_incubation_time	55.0
model1_data17	Rp8_pCPT_cAMPS_pAB_incubation_time	59.0
model1_data18	Rp8_pCPT_cAMPS_pAB_incubation_time	60.0
model1_data19	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data20	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data21	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data22	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data23	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data24	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data25	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data26	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data27	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data28	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data29	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data30	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data31	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data32	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data33	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data34	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data35	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data36	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data37	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data38	Rp8_pCPT_cAMPS_pAB_incubation_time	30.0
model1_data39	Rp8_pCPT_cAMPS_pAB_incubation_time	45.0
model1_data40	Rp8_pCPT_cAMPS_pAB_incubation_time	55.0
model1_data41	Rp8_pCPT_cAMPS_pAB_incubation_time	59.0
model1_data42	Rp8_pCPT_cAMPS_pAB_incubation_time	60.0
model1_data43	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data44	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data45	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data46	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data47	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data48	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data49	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data50	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data51	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data52	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data53	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data54	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data55	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data56	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data57	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data58	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data59	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data60	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data61	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data62	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data63	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data64	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data65	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data66	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data67	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data68	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data69	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data70	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data71	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data72	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data73	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data74	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data75	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data76	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data77	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data78	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data79	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data80	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data81	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data82	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data83	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data84	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data85	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data86	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data87	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data88	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data89	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data90	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data91	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data92	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data93	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data94	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data95	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data96	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data97	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data98	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data99	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data100	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data101	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data102	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data103	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data104	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data105	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data106	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data107	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data108	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data109	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data110	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data111	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data112	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
model1_data113	Rp8_pCPT_cAMPS_pAB_incubation_time	0.0
