conditionId	targetId	targetValue
model1_data39	full_medium	1.0
model1_data40	full_medium	1.0
model1_data41	full_medium	1.0
model1_data42	full_medium	1.0
model1_data43	full_medium	1.0
model1_data44	full_medium	1.0
model1_data45	full_medium	1.0
model1_data46	full_medium	1.0
model1_data47	full_medium	1.0
model1_data48	full_medium	1.0
model1_data49	full_medium	1.0
model1_data50	full_medium	1.0
model1_data51	full_medium	1.0
model1_data52	full_medium	1.0
model1_data53	full_medium	1.0
model1_data54	full_medium	1.0
model1_data55	full_medium	1.0
model1_data56	full_medium	1.0
model1_data57	full_medium	1.0
model1_data58	full_medium	1.0
model1_data59	full_medium	1.0
model1_data60	full_medium	1.0
model1_data61	full_medium	1.0
model1_data62	full_medium	1.0
model1_data63	full_medium	1.0
model1_data64	full_medium	1.0
model1_data65	full_medium	1.0
model1_data66	full_medium	1.0
model1_data67	full_medium	1.0
model1_data68	full_medium	1.0
model1_data69	full_medium	1.0
model1_data70	full_medium	1.0
model1_data71	full_medium	0.0
model1_data72	full_medium	0.0
model1_data73	full_medium	0.0
model1_data74	full_medium	0.0
model1_data75	full_medium	0.0
model1_data76	full_medium	0.0
model1_data77	full_medium	0.0
model1_data78	full_medium	0.0
model1_data79	full_medium	0.0
model1_data80	full_medium	0.0
model1_data81	full_medium	0.0
model1_data82	full_medium	0.0
model1_data83	full_medium	0.0
model1_data84	full_medium	0.0
model1_data85	full_medium	0.0
model1_data86	full_medium	0.0
model1_data87	full_medium	0.0
model1_data88	full_medium	0.0
model1_data89	full_medium	0.0
model1_data90	full_medium	0.0
model1_data91	full_medium	0.0
model1_data92	full_medium	0.0
model1_data93	full_medium	0.0
model1_data94	full_medium	0.0
model1_data95	full_medium	0.0
model1_data96	full_medium	0.0
model1_data97	full_medium	0.0
model1_data98	full_medium	0.0
model1_data99	full_medium	0.0
model1_data100	full_medium	0.0
model1_data101	full_medium	0.0
model1_data102	full_medium	0.0
model1_data103	full_medium	0.0
model1_data104	full_medium	0.0
model1_data105	full_medium	0.0
model1_data106	full_medium	0.0
model1_data107	full_medium	0.0
model1_data108	full_medium	0.0
model1_data109	full_medium	0.0
model1_data110	full_medium	0.0
model1_data111	full_medium	1.0
model1_data112	full_medium	1.0
model1_data113	full_medium	1.0
model1_data114	full_medium	1.0
model1_data115	full_medium	1.0
model1_data116	full_medium	1.0
model1_data117	full_medium	1.0
model1_data118	full_medium	1.0
model1_data119	full_medium	1.0
model1_data120	full_medium	1.0
model1_data121	full_medium	1.0
model1_data122	full_medium	1.0
model1_data123	full_medium	1.0
model1_data124	full_medium	1.0
model1_data125	full_medium	1.0
model1_data126	full_medium	1.0
model1_data127	full_medium	1.0
model1_data128	full_medium	1.0
model1_data129	full_medium	1.0
model1_data130	full_medium	1.0
model1_data131	full_medium	1.0
model1_data132	full_medium	1.0
model1_data133	full_medium	1.0
model1_data134	full_medium	1.0
model1_data135	full_medium	0.0
model1_data136	full_medium	0.0
model1_data137	full_medium	0.0
model1_data138	full_medium	0.0
model1_data139	full_medium	0.0
model1_data140	full_medium	0.0
model1_data141	full_medium	0.0
model1_data142	full_medium	0.0
model1_data143	full_medium	0.0
model1_data144	full_medium	0.0
model1_data145	full_medium	0.0
model1_data146	full_medium	0.0
model1_data147	full_medium	0.0
model1_data148	full_medium	0.0
model1_data149	full_medium	0.0
model1_data150	full_medium	0.0
model1_data151	full_medium	0.0
model1_data152	full_medium	0.0
model1_data153	full_medium	0.0
model1_data154	full_medium	0.0
model1_data155	full_medium	0.0
model1_data156	full_medium	0.0
model1_data157	full_medium	0.0
model1_data158	full_medium	0.0
model1_data159	full_medium	1.0
model1_data160	full_medium	0.0
model1_data161	full_medium	0.0
model1_data162	full_medium	0.0
model1_data163	full_medium	0.0
model1_data164	full_medium	1.0
model1_data165	full_medium	1.0
model1_data166	full_medium	0.0
model1_data167	full_medium	0.0
model1_data168	full_medium	0.0
model1_data169	full_medium	0.0
model1_data170	full_medium	0.0
model1_data171	full_medium	1.0
model1_data172	full_medium	1.0
model1_data173	full_medium	1.0
model1_data174	full_medium	1.0
model1_data1	hunger_medium	0.0
model1_data2	hunger_medium	1.0
model1_data3	hunger_medium	0.0
model1_data4	hunger_medium	1.0
model1_data5	hunger_medium	1.0
model1_data6	hunger_medium	1.0
model1_data7	hunger_medium	0.0
model1_data8	hunger_medium	0.0
model1_data9	hunger_medium	0.0
model1_data10	hunger_medium	0.0
model1_data11	hunger_medium	0.0
model1_data12	hunger_medium	0.0
model1_data13	hunger_medium	0.0
model1_data14	hunger_medium	0.0
model1_data15	hunger_medium	0.0
model1_data16	hunger_medium	0.0
model1_data17	hunger_medium	0.0
model1_data18	hunger_medium	0.0
model1_data19	hunger_medium	1.0
model1_data20	hunger_medium	1.0
model1_data21	hunger_medium	1.0
model1_data22	hunger_medium	1.0
model1_data23	hunger_medium	1.0
model1_data24	hunger_medium	1.0
model1_data25	hunger_medium	1.0
model1_data26	hunger_medium	1.0
model1_data27	hunger_medium	1.0
model1_data28	hunger_medium	1.0
model1_data29	hunger_medium	1.0
model1_data30	hunger_medium	1.0
model1_data31	hunger_medium	0.0
model1_data32	hunger_medium	0.0
model1_data33	hunger_medium	0.0
model1_data34	hunger_medium	0.0
model1_data35	hunger_medium	0.0
model1_data36	hunger_medium	0.0
model1_data37	hunger_medium	0.0
model1_data38	hunger_medium	0.0
model1_data39	hunger_medium	0.0
model1_data40	hunger_medium	0.0
model1_data41	hunger_medium	0.0
model1_data42	hunger_medium	0.0
model1_data43	hunger_medium	0.0
model1_data44	hunger_medium	0.0
model1_data45	hunger_medium	0.0
model1_data46	hunger_medium	0.0
model1_data47	hunger_medium	0.0
model1_data48	hunger_medium	0.0
model1_data49	hunger_medium	0.0
model1_data50	hunger_medium	0.0
model1_data51	hunger_medium	0.0
model1_data52	hunger_medium	0.0
model1_data53	hunger_medium	0.0
model1_data54	hunger_medium	0.0
model1_data55	hunger_medium	0.0
model1_data56	hunger_medium	0.0
model1_data57	hunger_medium	0.0
model1_data58	hunger_medium	0.0
model1_data59	hunger_medium	0.0
model1_data60	hunger_medium	0.0
model1_data61	hunger_medium	0.0
model1_data62	hunger_medium	0.0
model1_data63	hunger_medium	0.0
model1_data64	hunger_medium	0.0
model1_data65	hunger_medium	0.0
model1_data66	hunger_medium	0.0
model1_data67	hunger_medium	0.0
model1_data68	hunger_medium	0.0
model1_data69	hunger_medium	0.0
model1_data70	hunger_medium	0.0
model1_data71	hunger_medium	1.0
model1_data72	hunger_medium	1.0
model1_data73	hunger_medium	1.0
model1_data74	hunger_medium	1.0
model1_data75	hunger_medium	1.0
model1_data76	hunger_medium	1.0
model1_data77	hunger_medium	1.0
model1_data78	hunger_medium	1.0
model1_data79	hunger_medium	1.0
model1_data80	hunger_medium	1.0
model1_data81	hunger_medium	1.0
model1_data82	hunger_medium	1.0
model1_data83	hunger_medium	1.0
model1_data84	hunger_medium	1.0
model1_data85	hunger_medium	1.0
model1_data86	hunger_medium	1.0
model1_data87	hunger_medium	1.0
model1_data88	hunger_medium	1.0
model1_data89	hunger_medium	1.0
model1_data90	hunger_medium	1.0
model1_data91	hunger_medium	1.0
model1_data92	hunger_medium	1.0
model1_data93	hunger_medium	1.0
model1_data94	hunger_medium	1.0
model1_data95	hunger_medium	1.0
model1_data96	hunger_medium	1.0
model1_data97	hunger_medium	1.0
model1_data98	hunger_medium	1.0
model1_data99	hunger_medium	1.0
model1_data100	hunger_medium	1.0
model1_data101	hunger_medium	1.0
model1_data102	hunger_medium	1.0
model1_data103	hunger_medium	1.0
model1_data104	hunger_medium	1.0
model1_data105	hunger_medium	1.0
model1_data106	hunger_medium	1.0
model1_data107	hunger_medium	1.0
model1_data108	hunger_medium	1.0
model1_data109	hunger_medium	1.0
model1_data110	hunger_medium	1.0
model1_data111	hunger_medium	0.0
model1_data112	hunger_medium	0.0
model1_data113	hunger_medium	0.0
model1_data114	hunger_medium	0.0
model1_data115	hunger_medium	0.0
model1_data116	hunger_medium	0.0
model1_data117	hunger_medium	0.0
model1_data118	hunger_medium	0.0
model1_data119	hunger_medium	0.0
model1_data120	hunger_medium	0.0
model1_data121	hunger_medium	0.0
model1_data122	hunger_medium	0.0
model1_data123	hunger_medium	0.0
model1_data124	hunger_medium	0.0
model1_data125	hunger_medium	0.0
model1_data126	hunger_medium	0.0
model1_data127	hunger_medium	0.0
model1_data128	hunger_medium	0.0
model1_data129	hunger_medium	0.0
model1_data130	hunger_medium	0.0
model1_data131	hunger_medium	0.0
model1_data132	hunger_medium	0.0
model1_data133	hunger_medium	0.0
model1_data134	hunger_medium	0.0
model1_data135	hunger_medium	1.0
model1_data136	hunger_medium	1.0
model1_data137	hunger_medium	1.0
model1_data138	hunger_medium	1.0
model1_data139	hunger_medium	1.0
model1_data140	hunger_medium	1.0
model1_data141	hunger_medium	1.0
model1_data142	hunger_medium	1.0
model1_data143	hunger_medium	1.0
model1_data144	hunger_medium	1.0
model1_data145	hunger_medium	1.0
model1_data146	hunger_medium	1.0
model1_data147	hunger_medium	1.0
model1_data148	hunger_medium	1.0
model1_data149	hunger_medium	1.0
model1_data150	hunger_medium	1.0
model1_data151	hunger_medium	1.0
model1_data152	hunger_medium	1.0
model1_data153	hunger_medium	1.0
model1_data154	hunger_medium	1.0
model1_data155	hunger_medium	1.0
model1_data156	hunger_medium	1.0
model1_data157	hunger_medium	1.0
model1_data158	hunger_medium	1.0
model1_data159	hunger_medium	0.0
model1_data160	hunger_medium	1.0
model1_data161	hunger_medium	1.0
model1_data162	hunger_medium	1.0
model1_data163	hunger_medium	1.0
model1_data164	hunger_medium	0.0
model1_data165	hunger_medium	0.0
model1_data166	hunger_medium	1.0
model1_data167	hunger_medium	1.0
model1_data168	hunger_medium	1.0
model1_data169	hunger_medium	1.0
model1_data170	hunger_medium	1.0
model1_data171	hunger_medium	0.0
model1_data172	hunger_medium	0.0
model1_data173	hunger_medium	0.0
model1_data174	hunger_medium	0.0
model1_data1	relative_ksyn_EGFR	1.0
model1_data2	relative_ksyn_EGFR	1.0
model1_data3	relative_ksyn_EGFR	1.0
model1_data4	relative_ksyn_EGFR	1.0
model1_data5	relative_ksyn_EGFR	1.0
model1_data6	relative_ksyn_EGFR	1.0
model1_data7	relative_ksyn_EGFR	1.0
model1_data8	relative_ksyn_EGFR	1.0
model1_data9	relative_ksyn_EGFR	1.0
model1_data10	relative_ksyn_EGFR	1.0
model1_data11	relative_ksyn_EGFR	1.0
model1_data12	relative_ksyn_EGFR	1.0
model1_data13	relative_ksyn_EGFR	1.0
model1_data14	relative_ksyn_EGFR	1.0
model1_data15	relative_ksyn_EGFR	1.0
model1_data16	relative_ksyn_EGFR	1.0
model1_data17	relative_ksyn_EGFR	1.0
model1_data18	relative_ksyn_EGFR	1.0
model1_data19	relative_ksyn_EGFR	1.0
model1_data20	relative_ksyn_EGFR	1.0
model1_data21	relative_ksyn_EGFR	1.0
model1_data22	relative_ksyn_EGFR	1.0
model1_data23	relative_ksyn_EGFR	1.0
model1_data24	relative_ksyn_EGFR	1.0
model1_data25	relative_ksyn_EGFR	1.0
model1_data26	relative_ksyn_EGFR	1.0
model1_data27	relative_ksyn_EGFR	1.0
model1_data28	relative_ksyn_EGFR	1.0
model1_data29	relative_ksyn_EGFR	1.0
model1_data30	relative_ksyn_EGFR	1.0
model1_data31	relative_ksyn_EGFR	1.0
model1_data32	relative_ksyn_EGFR	1.0
model1_data33	relative_ksyn_EGFR	1.0
model1_data34	relative_ksyn_EGFR	1.0
model1_data35	relative_ksyn_EGFR	1.0
model1_data36	relative_ksyn_EGFR	1.0
model1_data37	relative_ksyn_EGFR	1.0
model1_data38	relative_ksyn_EGFR	1.0
model1_data39	relative_ksyn_EGFR	1.0
model1_data40	relative_ksyn_EGFR	1.0
model1_data41	relative_ksyn_EGFR	1.0
model1_data42	relative_ksyn_EGFR	1.0
model1_data43	relative_ksyn_EGFR	1.0
model1_data44	relative_ksyn_EGFR	1.0
model1_data45	relative_ksyn_EGFR	1.0
model1_data46	relative_ksyn_EGFR	1.0
model1_data47	relative_ksyn_EGFR	1.0
model1_data48	relative_ksyn_EGFR	1.0
model1_data49	relative_ksyn_EGFR	1.0
model1_data50	relative_ksyn_EGFR	1.0
model1_data51	relative_ksyn_EGFR	1.0
model1_data52	relative_ksyn_EGFR	1.0
model1_data53	relative_ksyn_EGFR	1.0
model1_data54	relative_ksyn_EGFR	1.0
model1_data55	relative_ksyn_EGFR	1.0
model1_data56	relative_ksyn_EGFR	1.0
model1_data57	relative_ksyn_EGFR	1.0
model1_data58	relative_ksyn_EGFR	1.0
model1_data59	relative_ksyn_EGFR	1.0
model1_data60	relative_ksyn_EGFR	1.0
model1_data61	relative_ksyn_EGFR	1.0
model1_data62	relative_ksyn_EGFR	1.0
model1_data63	relative_ksyn_EGFR	1.0
model1_data64	relative_ksyn_EGFR	1.0
model1_data65	relative_ksyn_EGFR	1.0
model1_data66	relative_ksyn_EGFR	1.0
model1_data67	relative_ksyn_EGFR	1.0
model1_data68	relative_ksyn_EGFR	1.0
model1_data69	relative_ksyn_EGFR	1.0
model1_data70	relative_ksyn_EGFR	1.0
model1_data71	relative_ksyn_EGFR	1.0
model1_data72	relative_ksyn_EGFR	1.0
model1_data73	relative_ksyn_EGFR	1.0
model1_data74	relative_ksyn_EGFR	1.0
model1_data75	relative_ksyn_EGFR	1.0
model1_data76	relative_ksyn_EGFR	1.0
model1_data77	relative_ksyn_EGFR	1.0
model1_data78	relative_ksyn_EGFR	1.0
model1_data79	relative_ksyn_EGFR	1.0
model1_data80	relative_ksyn_EGFR	1.0
model1_data81	relative_ksyn_EGFR	1.0
model1_data82	relative_ksyn_EGFR	1.0
model1_data83	relative_ksyn_EGFR	1.0
model1_data84	relative_ksyn_EGFR	1.0
model1_data85	relative_ksyn_EGFR	1.0
model1_data86	relative_ksyn_EGFR	1.0
model1_data87	relative_ksyn_EGFR	1.0
model1_data88	relative_ksyn_EGFR	1.0
model1_data89	relative_ksyn_EGFR	1.0
model1_data90	relative_ksyn_EGFR	1.0
model1_data91	relative_ksyn_EGFR	1.0
model1_data92	relative_ksyn_EGFR	1.0
model1_data93	relative_ksyn_EGFR	1.0
model1_data94	relative_ksyn_EGFR	1.0
model1_data95	relative_ksyn_EGFR	1.0
model1_data96	relative_ksyn_EGFR	1.0
model1_data97	relative_ksyn_EGFR	1.0
model1_data98	relative_ksyn_EGFR	1.0
model1_data99	relative_ksyn_EGFR	1.0
model1_data100	relative_ksyn_EGFR	1.0
model1_data101	relative_ksyn_EGFR	1.0
model1_data102	relative_ksyn_EGFR	1.0
model1_data103	relative_ksyn_EGFR	1.0
model1_data104	relative_ksyn_EGFR	1.0
model1_data105	relative_ksyn_EGFR	1.0
model1_data106	relative_ksyn_EGFR	1.0
model1_data107	relative_ksyn_EGFR	1.0
model1_data108	relative_ksyn_EGFR	1.0
model1_data109	relative_ksyn_EGFR	1.0
model1_data110	relative_ksyn_EGFR	1.0
model1_data111	relative_ksyn_EGFR	1.0
model1_data112	relative_ksyn_EGFR	1.0
model1_data113	relative_ksyn_EGFR	1.0
model1_data114	relative_ksyn_EGFR	1.0
model1_data115	relative_ksyn_EGFR	1.0
model1_data116	relative_ksyn_EGFR	1.0
model1_data117	relative_ksyn_EGFR	1.0
model1_data118	relative_ksyn_EGFR	1.0
model1_data119	relative_ksyn_EGFR	1.0
model1_data120	relative_ksyn_EGFR	1.0
model1_data121	relative_ksyn_EGFR	1.0
model1_data122	relative_ksyn_EGFR	1.0
model1_data123	relative_ksyn_EGFR	1.0
model1_data124	relative_ksyn_EGFR	1.0
model1_data125	relative_ksyn_EGFR	1.0
model1_data126	relative_ksyn_EGFR	1.0
model1_data127	relative_ksyn_EGFR	1.0
model1_data128	relative_ksyn_EGFR	1.0
model1_data129	relative_ksyn_EGFR	1.0
model1_data130	relative_ksyn_EGFR	1.0
model1_data131	relative_ksyn_EGFR	1.0
model1_data132	relative_ksyn_EGFR	1.0
model1_data133	relative_ksyn_EGFR	1.0
model1_data134	relative_ksyn_EGFR	1.0
model1_data135	relative_ksyn_EGFR	1.0
model1_data136	relative_ksyn_EGFR	1.0
model1_data137	relative_ksyn_EGFR	1.0
model1_data138	relative_ksyn_EGFR	1.0
model1_data139	relative_ksyn_EGFR	1.0
model1_data140	relative_ksyn_EGFR	1.0
model1_data141	relative_ksyn_EGFR	1.0
model1_data142	relative_ksyn_EGFR	1.0
model1_data143	relative_ksyn_EGFR	1.0
model1_data144	relative_ksyn_EGFR	1.0
model1_data145	relative_ksyn_EGFR	1.0
model1_data146	relative_ksyn_EGFR	1.0
model1_data147	relative_ksyn_EGFR	1.0
model1_data148	relative_ksyn_EGFR	1.0
model1_data149	relative_ksyn_EGFR	1.0
model1_data150	relative_ksyn_EGFR	1.0
model1_data151	relative_ksyn_EGFR	1.0
model1_data152	relative_ksyn_EGFR	1.0
model1_data153	relative_ksyn_EGFR	1.0
model1_data154	relative_ksyn_EGFR	1.0
model1_data155	relative_ksyn_EGFR	1.0
model1_data156	relative_ksyn_EGFR	1.0
model1_data157	relative_ksyn_EGFR	1.0
model1_data158	relative_ksyn_EGFR	1.0
model1_data159	relative_ksyn_EGFR	1.0
model1_data160	relative_ksyn_EGFR	1.0
model1_data161	relative_ksyn_EGFR	1.0
model1_data162	relative_ksyn_EGFR	1.0
model1_data163	relative_ksyn_EGFR	1.0
model1_data164	relative_ksyn_EGFR	1.0
model1_data165	relative_ksyn_EGFR	1.0
model1_data166	relative_ksyn_EGFR	1.0
model1_data167	relative_ksyn_EGFR	1.0
model1_data168	relative_ksyn_EGFR	1.0
model1_data169	relative_ksyn_EGFR	1.0
model1_data170	relative_ksyn_EGFR	1.0
model1_data171	relative_ksyn_EGFR	1.0
model1_data172	relative_ksyn_EGFR	1.0
model1_data173	relative_ksyn_EGFR	1.0
model1_data174	relative_ksyn_EGFR	1.0
