experimentId	observableId	measurement	time	observableParameters	noiseParameters
experiment__model1_data1___model1_data159	pEGFR_ID9_HS746T_FM	0.900308074569355	1.0	s_pEGFR_ID9_HS746T_FM	0.218268364265619
experiment__model1_data1___model1_data159	pEGFR_ID9_HS746T_FM	0.853929441443263	2.0	s_pEGFR_ID9_HS746T_FM	0.218268364265619
experiment__model1_data1___model1_data159	pEGFR_ID9_HS746T_FM	0.886063695558232	3.0	s_pEGFR_ID9_HS746T_FM	0.218268364265619
experiment__model1_data1___model1_data159	pEGFR_ID9_HS746T_FM	0.929187120440469	5.0	s_pEGFR_ID9_HS746T_FM	0.218268364265619
experiment__model1_data1___model1_data159	pEGFR_ID9_HS746T_FM	0.93182099483437	7.5	s_pEGFR_ID9_HS746T_FM	0.218268364265619
experiment__model1_data1___model1_data159	pEGFR_ID9_HS746T_FM	0.909677827582502	15.0	s_pEGFR_ID9_HS746T_FM	0.218268364265619
experiment__model1_data1___model1_data159	pEGFR_ID9_HS746T_FM	0.857909687247249	30.0	s_pEGFR_ID9_HS746T_FM	0.218268364265619
experiment__model1_data1___model1_data159	pEGFR_ID9_HS746T_FM	0.851904485417291	60.0	s_pEGFR_ID9_HS746T_FM	0.218268364265619
experiment__model1_data1___model1_data159	pMAPK_ID9_HS746T_FM	0.904693486613032	0.0	s_pMAPK_ID9_HS746T_FM	0.155199766323909
experiment__model1_data1___model1_data159	pMAPK_ID9_HS746T_FM	0.858152533109057	1.0	s_pMAPK_ID9_HS746T_FM	0.155199766323909
experiment__model1_data1___model1_data159	pMAPK_ID9_HS746T_FM	0.746219578220275	2.0	s_pMAPK_ID9_HS746T_FM	0.155199766323909
experiment__model1_data1___model1_data159	pMAPK_ID9_HS746T_FM	0.862115029624555	3.0	s_pMAPK_ID9_HS746T_FM	0.155199766323909
experiment__model1_data1___model1_data159	pMAPK_ID9_HS746T_FM	1.00093565267966	5.0	s_pMAPK_ID9_HS746T_FM	0.155199766323909
experiment__model1_data1___model1_data159	pMAPK_ID9_HS746T_FM	0.837811891007403	7.5	s_pMAPK_ID9_HS746T_FM	0.155199766323909
experiment__model1_data1___model1_data159	pMAPK_ID9_HS746T_FM	0.861316853367158	15.0	s_pMAPK_ID9_HS746T_FM	0.155199766323909
experiment__model1_data1___model1_data159	pMAPK_ID9_HS746T_FM	0.824413087485695	30.0	s_pMAPK_ID9_HS746T_FM	0.155199766323909
experiment__model1_data1___model1_data159	pMAPK_ID9_HS746T_FM	0.956249590227849	60.0	s_pMAPK_ID9_HS746T_FM	0.155199766323909
experiment__model1_data3___model1_data16	EGFR_ID3_MKN1_FM	1.29292604640503	3.0	s_EGFR_ID3_MKN1_FM	0.186346953482639
experiment__model1_data3___model1_data16	pEGFR_ID3_MKN1_FM	0.496117524161928	3.0	s_pEGFR_ID3_MKN1_FM	0.040279437893294
experiment__model1_data2___model1_data160	pAKT_ID9_HS746T_HM_5EGF	0.991959209014843	0.0	s_pAKT_ID9_HS746T_HM_5EGF	0.235106352840125
experiment__model1_data2___model1_data160	pAKT_ID9_HS746T_HM_5EGF	1.16659227467448	1.0	s_pAKT_ID9_HS746T_HM_5EGF	0.235106352840125
experiment__model1_data2___model1_data160	pAKT_ID9_HS746T_HM_5EGF	1.28831424106135	2.0	s_pAKT_ID9_HS746T_HM_5EGF	0.235106352840125
experiment__model1_data2___model1_data160	pAKT_ID9_HS746T_HM_5EGF	1.6825690635944	3.0	s_pAKT_ID9_HS746T_HM_5EGF	0.235106352840125
experiment__model1_data2___model1_data160	pAKT_ID9_HS746T_HM_5EGF	1.46411523473702	5.0	s_pAKT_ID9_HS746T_HM_5EGF	0.235106352840125
experiment__model1_data2___model1_data160	pAKT_ID9_HS746T_HM_5EGF	1.5754296386726	7.5	s_pAKT_ID9_HS746T_HM_5EGF	0.235106352840125
experiment__model1_data2___model1_data160	pAKT_ID9_HS746T_HM_5EGF	1.42300991665192	15.0	s_pAKT_ID9_HS746T_HM_5EGF	0.235106352840125
experiment__model1_data2___model1_data160	pAKT_ID9_HS746T_HM_5EGF	1.39336682687799	30.0	s_pAKT_ID9_HS746T_HM_5EGF	0.235106352840125
experiment__model1_data2___model1_data160	pAKT_ID9_HS746T_HM_5EGF	0.904610698329637	60.0	s_pAKT_ID9_HS746T_HM_5EGF	0.235106352840125
experiment__model1_data2___model1_data160	pEGFR_ID9_HS746T_HM_5EGF	0.516258865214027	0.0	s_pEGFR_ID9_HS746T_HM_5EGF	0.186603962576354
experiment__model1_data2___model1_data160	pEGFR_ID9_HS746T_HM_5EGF	0.861512284256068	1.0	s_pEGFR_ID9_HS746T_HM_5EGF	0.186603962576354
experiment__model1_data2___model1_data160	pEGFR_ID9_HS746T_HM_5EGF	0.99904996416929	2.0	s_pEGFR_ID9_HS746T_HM_5EGF	0.186603962576354
experiment__model1_data2___model1_data160	pEGFR_ID9_HS746T_HM_5EGF	1.33865981717649	3.0	s_pEGFR_ID9_HS746T_HM_5EGF	0.186603962576354
experiment__model1_data2___model1_data160	pEGFR_ID9_HS746T_HM_5EGF	1.14984958210366	5.0	s_pEGFR_ID9_HS746T_HM_5EGF	0.186603962576354
experiment__model1_data2___model1_data160	pEGFR_ID9_HS746T_HM_5EGF	1.29640589775292	7.5	s_pEGFR_ID9_HS746T_HM_5EGF	0.186603962576354
experiment__model1_data2___model1_data160	pEGFR_ID9_HS746T_HM_5EGF	1.26086762817418	15.0	s_pEGFR_ID9_HS746T_HM_5EGF	0.186603962576354
experiment__model1_data2___model1_data160	pEGFR_ID9_HS746T_HM_5EGF	0.92970152284147	30.0	s_pEGFR_ID9_HS746T_HM_5EGF	0.186603962576354
experiment__model1_data2___model1_data160	pEGFR_ID9_HS746T_HM_5EGF	0.796744438348992	60.0	s_pEGFR_ID9_HS746T_HM_5EGF	0.186603962576354
experiment__model1_data2___model1_data160	pMAPK_ID9_HS746T_HM_5EGF	0.930316465475388	0.0	s_pMAPK_ID9_HS746T_HM_5EGF	0.258696838181832
experiment__model1_data2___model1_data160	pMAPK_ID9_HS746T_HM_5EGF	1.0301274671279	1.0	s_pMAPK_ID9_HS746T_HM_5EGF	0.258696838181832
experiment__model1_data2___model1_data160	pMAPK_ID9_HS746T_HM_5EGF	1.10942076045725	2.0	s_pMAPK_ID9_HS746T_HM_5EGF	0.258696838181832
experiment__model1_data2___model1_data160	pMAPK_ID9_HS746T_HM_5EGF	1.21142290185582	3.0	s_pMAPK_ID9_HS746T_HM_5EGF	0.258696838181832
experiment__model1_data2___model1_data160	pMAPK_ID9_HS746T_HM_5EGF	1.24998357695028	5.0	s_pMAPK_ID9_HS746T_HM_5EGF	0.258696838181832
experiment__model1_data2___model1_data160	pMAPK_ID9_HS746T_HM_5EGF	1.42539546967287	7.5	s_pMAPK_ID9_HS746T_HM_5EGF	0.258696838181832
experiment__model1_data2___model1_data160	pMAPK_ID9_HS746T_HM_5EGF	1.42117595059773	15.0	s_pMAPK_ID9_HS746T_HM_5EGF	0.258696838181832
experiment__model1_data2___model1_data160	pMAPK_ID9_HS746T_HM_5EGF	1.38010687662887	30.0	s_pMAPK_ID9_HS746T_HM_5EGF	0.258696838181832
experiment__model1_data2___model1_data160	pMAPK_ID9_HS746T_HM_5EGF	0.916620453816953	60.0	s_pMAPK_ID9_HS746T_HM_5EGF	0.258696838181832
experiment__model1_data2___model1_data161	pAKT_ID9_HS746T_HM_30EGF	0.713293757754351	0.0	s_pAKT_ID9_HS746T_HM_30EGF	0.10841978351553
experiment__model1_data2___model1_data161	pAKT_ID9_HS746T_HM_30EGF	0.756234659130003	1.0	s_pAKT_ID9_HS746T_HM_30EGF	0.10841978351553
experiment__model1_data2___model1_data161	pAKT_ID9_HS746T_HM_30EGF	0.77553188471418	2.0	s_pAKT_ID9_HS746T_HM_30EGF	0.10841978351553
experiment__model1_data2___model1_data161	pAKT_ID9_HS746T_HM_30EGF	0.878251483885354	3.0	s_pAKT_ID9_HS746T_HM_30EGF	0.10841978351553
experiment__model1_data2___model1_data161	pAKT_ID9_HS746T_HM_30EGF	1.03358349685451	5.0	s_pAKT_ID9_HS746T_HM_30EGF	0.10841978351553
experiment__model1_data2___model1_data161	pAKT_ID9_HS746T_HM_30EGF	1.03485945966446	7.5	s_pAKT_ID9_HS746T_HM_30EGF	0.10841978351553
experiment__model1_data2___model1_data161	pAKT_ID9_HS746T_HM_30EGF	0.821659462954439	15.0	s_pAKT_ID9_HS746T_HM_30EGF	0.10841978351553
experiment__model1_data2___model1_data161	pAKT_ID9_HS746T_HM_30EGF	0.804755599916495	30.0	s_pAKT_ID9_HS746T_HM_30EGF	0.10841978351553
experiment__model1_data2___model1_data161	pAKT_ID9_HS746T_HM_30EGF	0.57055899587327	60.0	s_pAKT_ID9_HS746T_HM_30EGF	0.10841978351553
experiment__model1_data2___model1_data161	pEGFR_ID9_HS746T_HM_30EGF	0.283474923429013	0.0	s_pEGFR_ID9_HS746T_HM_30EGF	0.136718443984365
experiment__model1_data2___model1_data161	pEGFR_ID9_HS746T_HM_30EGF	0.913478744335843	1.0	s_pEGFR_ID9_HS746T_HM_30EGF	0.136718443984365
experiment__model1_data2___model1_data161	pEGFR_ID9_HS746T_HM_30EGF	0.911833172018334	2.0	s_pEGFR_ID9_HS746T_HM_30EGF	0.136718443984365
experiment__model1_data2___model1_data161	pEGFR_ID9_HS746T_HM_30EGF	0.991166798124801	3.0	s_pEGFR_ID9_HS746T_HM_30EGF	0.136718443984365
experiment__model1_data2___model1_data161	pEGFR_ID9_HS746T_HM_30EGF	1.21617710473731	5.0	s_pEGFR_ID9_HS746T_HM_30EGF	0.136718443984365
experiment__model1_data2___model1_data161	pEGFR_ID9_HS746T_HM_30EGF	1.04474558798748	7.5	s_pEGFR_ID9_HS746T_HM_30EGF	0.136718443984365
experiment__model1_data2___model1_data161	pEGFR_ID9_HS746T_HM_30EGF	1.01211791576158	15.0	s_pEGFR_ID9_HS746T_HM_30EGF	0.136718443984365
experiment__model1_data2___model1_data161	pEGFR_ID9_HS746T_HM_30EGF	0.741914917245229	30.0	s_pEGFR_ID9_HS746T_HM_30EGF	0.136718443984365
experiment__model1_data2___model1_data161	pEGFR_ID9_HS746T_HM_30EGF	0.339839174814478	60.0	s_pEGFR_ID9_HS746T_HM_30EGF	0.136718443984365
experiment__model1_data2___model1_data161	pMAPK_ID9_HS746T_HM_30EGF	0.69103956294644	0.0	s_pMAPK_ID9_HS746T_HM_30EGF	0.109203594333908
experiment__model1_data2___model1_data161	pMAPK_ID9_HS746T_HM_30EGF	0.701501523885506	1.0	s_pMAPK_ID9_HS746T_HM_30EGF	0.109203594333908
experiment__model1_data2___model1_data161	pMAPK_ID9_HS746T_HM_30EGF	0.753740157792963	2.0	s_pMAPK_ID9_HS746T_HM_30EGF	0.109203594333908
experiment__model1_data2___model1_data161	pMAPK_ID9_HS746T_HM_30EGF	0.770844951454557	3.0	s_pMAPK_ID9_HS746T_HM_30EGF	0.109203594333908
experiment__model1_data2___model1_data161	pMAPK_ID9_HS746T_HM_30EGF	0.894631075601085	5.0	s_pMAPK_ID9_HS746T_HM_30EGF	0.109203594333908
experiment__model1_data2___model1_data161	pMAPK_ID9_HS746T_HM_30EGF	1.04474225623268	7.5	s_pMAPK_ID9_HS746T_HM_30EGF	0.109203594333908
experiment__model1_data2___model1_data161	pMAPK_ID9_HS746T_HM_30EGF	0.895261611283557	15.0	s_pMAPK_ID9_HS746T_HM_30EGF	0.109203594333908
experiment__model1_data2___model1_data161	pMAPK_ID9_HS746T_HM_30EGF	1.01767955986294	30.0	s_pMAPK_ID9_HS746T_HM_30EGF	0.109203594333908
experiment__model1_data2___model1_data161	pMAPK_ID9_HS746T_HM_30EGF	0.677599595664226	60.0	s_pMAPK_ID9_HS746T_HM_30EGF	0.109203594333908
experiment__model1_data4___model1_data162	pEGFR_ID9b_MKN1_HM_1EGF	0.315689231427282	0.0	s_pEGFR_ID9b_MKN1_HM_1EGF	0.010000000000889
experiment__model1_data4___model1_data162	pEGFR_ID9b_MKN1_HM_1EGF	0.585851438116285	1.0	s_pEGFR_ID9b_MKN1_HM_1EGF	0.010000000000889
experiment__model1_data4___model1_data162	pEGFR_ID9b_MKN1_HM_1EGF	1.51361078738946	3.0	s_pEGFR_ID9b_MKN1_HM_1EGF	0.010000000000889
experiment__model1_data4___model1_data162	pEGFR_ID9b_MKN1_HM_1EGF	1.42679284268343	5.0	s_pEGFR_ID9b_MKN1_HM_1EGF	0.010000000000889
experiment__model1_data4___model1_data162	pEGFR_ID9b_MKN1_HM_1EGF	1.28938344699817	10.0	s_pEGFR_ID9b_MKN1_HM_1EGF	0.010000000000889
experiment__model1_data4___model1_data162	pEGFR_ID9b_MKN1_HM_1EGF	0.956371504866837	20.0	s_pEGFR_ID9b_MKN1_HM_1EGF	0.010000000000889
experiment__model1_data4___model1_data162	pEGFR_ID9b_MKN1_HM_1EGF	0.996668477494786	30.0	s_pEGFR_ID9b_MKN1_HM_1EGF	0.010000000000889
experiment__model1_data4___model1_data162	pEGFR_ID9b_MKN1_HM_1EGF	0.674563075535306	60.0	s_pEGFR_ID9b_MKN1_HM_1EGF	0.010000000000889
experiment__model1_data4___model1_data162	pEGFR_ID9b_MKN1_HM_1EGF	0.200368326012401	240.0	s_pEGFR_ID9b_MKN1_HM_1EGF	0.010000000000889
experiment__model1_data4___model1_data162	pMAPK_ID9b_MKN1_HM_1EGF	0.457730156619463	0.0	s_pMAPK_ID9b_MKN1_HM_1EGF	0.010000000017778
experiment__model1_data4___model1_data162	pMAPK_ID9b_MKN1_HM_1EGF	0.363217796546433	1.0	s_pMAPK_ID9b_MKN1_HM_1EGF	0.010000000017778
experiment__model1_data4___model1_data162	pMAPK_ID9b_MKN1_HM_1EGF	1.00286461584786	3.0	s_pMAPK_ID9b_MKN1_HM_1EGF	0.010000000017778
experiment__model1_data4___model1_data162	pMAPK_ID9b_MKN1_HM_1EGF	1.34322341840383	5.0	s_pMAPK_ID9b_MKN1_HM_1EGF	0.010000000017778
experiment__model1_data4___model1_data162	pMAPK_ID9b_MKN1_HM_1EGF	1.23973396491125	10.0	s_pMAPK_ID9b_MKN1_HM_1EGF	0.010000000017778
experiment__model1_data4___model1_data162	pMAPK_ID9b_MKN1_HM_1EGF	1.48122178675466	20.0	s_pMAPK_ID9b_MKN1_HM_1EGF	0.010000000017778
experiment__model1_data4___model1_data162	pMAPK_ID9b_MKN1_HM_1EGF	1.37257813150958	30.0	s_pMAPK_ID9b_MKN1_HM_1EGF	0.010000000017778
experiment__model1_data4___model1_data162	pMAPK_ID9b_MKN1_HM_1EGF	0.960896409272689	60.0	s_pMAPK_ID9b_MKN1_HM_1EGF	0.010000000017778
experiment__model1_data4___model1_data162	pMAPK_ID9b_MKN1_HM_1EGF	0.664683652293274	240.0	s_pMAPK_ID9b_MKN1_HM_1EGF	0.010000000017778
experiment__model1_data4___model1_data163	pEGFR_ID9b_MKN1_HM_5EGF	0.125553329276843	0.0	s_pEGFR_ID9b_MKN1_HM_5EGF	0.3939454716294
experiment__model1_data4___model1_data163	pEGFR_ID9b_MKN1_HM_5EGF	0.773854983131549	2.0	s_pEGFR_ID9b_MKN1_HM_5EGF	0.3939454716294
experiment__model1_data4___model1_data163	pEGFR_ID9b_MKN1_HM_5EGF	1.20433850147987	3.0	s_pEGFR_ID9b_MKN1_HM_5EGF	0.3939454716294
experiment__model1_data4___model1_data163	pEGFR_ID9b_MKN1_HM_5EGF	1.8112264156543	5.0	s_pEGFR_ID9b_MKN1_HM_5EGF	0.3939454716294
experiment__model1_data4___model1_data163	pEGFR_ID9b_MKN1_HM_5EGF	1.79367848589509	7.5	s_pEGFR_ID9b_MKN1_HM_5EGF	0.3939454716294
experiment__model1_data4___model1_data163	pEGFR_ID9b_MKN1_HM_5EGF	1.29962313301893	15.0	s_pEGFR_ID9b_MKN1_HM_5EGF	0.3939454716294
experiment__model1_data4___model1_data163	pEGFR_ID9b_MKN1_HM_5EGF	1.53243760760097	30.0	s_pEGFR_ID9b_MKN1_HM_5EGF	0.3939454716294
experiment__model1_data4___model1_data163	pEGFR_ID9b_MKN1_HM_5EGF	0.857584335664093	60.0	s_pEGFR_ID9b_MKN1_HM_5EGF	0.3939454716294
experiment__model1_data4___model1_data163	pEGFR_ID9b_MKN1_HM_5EGF	0.273719644463978	240.0	s_pEGFR_ID9b_MKN1_HM_5EGF	0.3939454716294
experiment__model1_data4___model1_data163	pMAPK_ID9b_MKN1_HM_5EGF	0.662535873205292	0.0	s_pMAPK_ID9b_MKN1_HM_5EGF	0.313658498720601
experiment__model1_data4___model1_data163	pMAPK_ID9b_MKN1_HM_5EGF	0.588080975662044	2.0	s_pMAPK_ID9b_MKN1_HM_5EGF	0.313658498720601
experiment__model1_data4___model1_data163	pMAPK_ID9b_MKN1_HM_5EGF	1.1548652848323	3.0	s_pMAPK_ID9b_MKN1_HM_5EGF	0.313658498720601
experiment__model1_data4___model1_data163	pMAPK_ID9b_MKN1_HM_5EGF	2.14198324891809	5.0	s_pMAPK_ID9b_MKN1_HM_5EGF	0.313658498720601
experiment__model1_data4___model1_data163	pMAPK_ID9b_MKN1_HM_5EGF	1.48729359973393	7.5	s_pMAPK_ID9b_MKN1_HM_5EGF	0.313658498720601
experiment__model1_data4___model1_data163	pMAPK_ID9b_MKN1_HM_5EGF	1.39603026052046	15.0	s_pMAPK_ID9b_MKN1_HM_5EGF	0.313658498720601
experiment__model1_data4___model1_data163	pMAPK_ID9b_MKN1_HM_5EGF	1.86415308843083	30.0	s_pMAPK_ID9b_MKN1_HM_5EGF	0.313658498720601
experiment__model1_data4___model1_data163	pMAPK_ID9b_MKN1_HM_5EGF	1.1673900450501	60.0	s_pMAPK_ID9b_MKN1_HM_5EGF	0.313658498720601
experiment__model1_data4___model1_data163	pMAPK_ID9b_MKN1_HM_5EGF	0.868226029126511	240.0	s_pMAPK_ID9b_MKN1_HM_5EGF	0.313658498720601
experiment__model1_data1___model1_data164	EGFR_ID10_HS746T_FM_EGF	0.775938037353035	5.0	s_EGFR_ID10_HS746T_FM_EGF	0.21594327403416
experiment__model1_data1___model1_data164	EGFR_ID10_HS746T_FM_EGF	0.833485805808624	20.0	s_EGFR_ID10_HS746T_FM_EGF	0.21594327403416
experiment__model1_data1___model1_data164	EGFR_ID10_HS746T_FM_EGF	0.523641477334438	240.0	s_EGFR_ID10_HS746T_FM_EGF	0.21594327403416
experiment__model1_data1___model1_data164	EGFR_ID10_HS746T_FM_EGF	0.400047075885059	480.0	s_EGFR_ID10_HS746T_FM_EGF	0.21594327403416
experiment__model1_data1___model1_data164	EGFR_ID10_HS746T_FM_EGF	0.543653556953977	1320.0	s_EGFR_ID10_HS746T_FM_EGF	0.21594327403416
experiment__model1_data1___model1_data164	EGFR_ID10_HS746T_FM_EGF	0.420703156917428	4320.0	s_EGFR_ID10_HS746T_FM_EGF	0.21594327403416
experiment__model1_data1___model1_data164	MMET_ID10_HS746T_FM_EGF	1.21100181835155	5.0	s_MMET_ID10_HS746T_FM_EGF	0.256792190357992
experiment__model1_data1___model1_data164	MMET_ID10_HS746T_FM_EGF	0.949921998909357	20.0	s_MMET_ID10_HS746T_FM_EGF	0.256792190357992
experiment__model1_data1___model1_data164	MMET_ID10_HS746T_FM_EGF	1.10235091250551	240.0	s_MMET_ID10_HS746T_FM_EGF	0.256792190357992
experiment__model1_data1___model1_data164	MMET_ID10_HS746T_FM_EGF	1.21500717537353	480.0	s_MMET_ID10_HS746T_FM_EGF	0.256792190357992
experiment__model1_data1___model1_data164	MMET_ID10_HS746T_FM_EGF	1.2112347722441	1320.0	s_MMET_ID10_HS746T_FM_EGF	0.256792190357992
experiment__model1_data1___model1_data164	MMET_ID10_HS746T_FM_EGF	0.653033156141137	4320.0	s_MMET_ID10_HS746T_FM_EGF	0.256792190357992
experiment__model1_data1___model1_data164	pEGFR_ID10_HS746T_FM_EGF	1.37141550986916	5.0	s_pEGFR_ID10_HS746T_FM_EGF	0.096057687900022
experiment__model1_data1___model1_data164	pEGFR_ID10_HS746T_FM_EGF	0.999035367091936	20.0	s_pEGFR_ID10_HS746T_FM_EGF	0.096057687900022
experiment__model1_data1___model1_data164	pEGFR_ID10_HS746T_FM_EGF	0.477190224857012	240.0	s_pEGFR_ID10_HS746T_FM_EGF	0.096057687900022
experiment__model1_data1___model1_data164	pEGFR_ID10_HS746T_FM_EGF	0.372180646232614	480.0	s_pEGFR_ID10_HS746T_FM_EGF	0.096057687900022
experiment__model1_data1___model1_data164	pEGFR_ID10_HS746T_FM_EGF	0.30874152289239	1320.0	s_pEGFR_ID10_HS746T_FM_EGF	0.096057687900022
experiment__model1_data1___model1_data164	pEGFR_ID10_HS746T_FM_EGF	0.250423362607682	4320.0	s_pEGFR_ID10_HS746T_FM_EGF	0.096057687900022
experiment__model1_data1___model1_data164	pMAPK_ID10_HS746T_FM_EGF	1.27870538009946	5.0	s_pMAPK_ID10_HS746T_FM_EGF	0.172962896216231
experiment__model1_data1___model1_data164	pMAPK_ID10_HS746T_FM_EGF	0.964045359990977	20.0	s_pMAPK_ID10_HS746T_FM_EGF	0.172962896216231
experiment__model1_data1___model1_data164	pMAPK_ID10_HS746T_FM_EGF	0.646308030704979	240.0	s_pMAPK_ID10_HS746T_FM_EGF	0.172962896216231
experiment__model1_data1___model1_data164	pMAPK_ID10_HS746T_FM_EGF	0.592757646102076	480.0	s_pMAPK_ID10_HS746T_FM_EGF	0.172962896216231
experiment__model1_data1___model1_data164	pMAPK_ID10_HS746T_FM_EGF	0.646862516239559	1320.0	s_pMAPK_ID10_HS746T_FM_EGF	0.172962896216231
experiment__model1_data1___model1_data164	pMAPK_ID10_HS746T_FM_EGF	0.658043875873005	4320.0	s_pMAPK_ID10_HS746T_FM_EGF	0.172962896216231
experiment__model1_data1___model1_data165	EGFR_ID10_HS746T_FM_EGF_CET	0.711148686848766	5.0	s_EGFR_ID10_HS746T_FM_EGF_CET	0.269339947290598
experiment__model1_data1___model1_data165	EGFR_ID10_HS746T_FM_EGF_CET	0.688285183459242	20.0	s_EGFR_ID10_HS746T_FM_EGF_CET	0.269339947290598
experiment__model1_data1___model1_data165	EGFR_ID10_HS746T_FM_EGF_CET	0.531831449995583	240.0	s_EGFR_ID10_HS746T_FM_EGF_CET	0.269339947290598
experiment__model1_data1___model1_data165	EGFR_ID10_HS746T_FM_EGF_CET	0.639991696176768	480.0	s_EGFR_ID10_HS746T_FM_EGF_CET	0.269339947290598
experiment__model1_data1___model1_data165	EGFR_ID10_HS746T_FM_EGF_CET	0.386777912164018	1320.0	s_EGFR_ID10_HS746T_FM_EGF_CET	0.269339947290598
experiment__model1_data1___model1_data165	EGFR_ID10_HS746T_FM_EGF_CET	0.483687145122235	4320.0	s_EGFR_ID10_HS746T_FM_EGF_CET	0.269339947290598
experiment__model1_data1___model1_data165	MMET_ID10_HS746T_FM_EGF_CET	1.0218502006266	5.0	s_MMET_ID10_HS746T_FM_EGF_CET	0.235921488977689
experiment__model1_data1___model1_data165	MMET_ID10_HS746T_FM_EGF_CET	1.13364341695849	20.0	s_MMET_ID10_HS746T_FM_EGF_CET	0.235921488977689
experiment__model1_data1___model1_data165	MMET_ID10_HS746T_FM_EGF_CET	0.97669411800565	240.0	s_MMET_ID10_HS746T_FM_EGF_CET	0.235921488977689
experiment__model1_data1___model1_data165	MMET_ID10_HS746T_FM_EGF_CET	1.24726206004885	480.0	s_MMET_ID10_HS746T_FM_EGF_CET	0.235921488977689
experiment__model1_data1___model1_data165	MMET_ID10_HS746T_FM_EGF_CET	0.995393760703591	1320.0	s_MMET_ID10_HS746T_FM_EGF_CET	0.235921488977689
experiment__model1_data1___model1_data165	MMET_ID10_HS746T_FM_EGF_CET	0.843868114479871	4320.0	s_MMET_ID10_HS746T_FM_EGF_CET	0.235921488977689
experiment__model1_data1___model1_data165	pEGFR_ID10_HS746T_FM_EGF_CET	0.706672035095932	5.0	s_pEGFR_ID10_HS746T_FM_EGF_CET	0.114315149406322
experiment__model1_data1___model1_data165	pEGFR_ID10_HS746T_FM_EGF_CET	0.508066666049733	20.0	s_pEGFR_ID10_HS746T_FM_EGF_CET	0.114315149406322
experiment__model1_data1___model1_data165	pEGFR_ID10_HS746T_FM_EGF_CET	0.357799555214031	240.0	s_pEGFR_ID10_HS746T_FM_EGF_CET	0.114315149406322
experiment__model1_data1___model1_data165	pEGFR_ID10_HS746T_FM_EGF_CET	0.295943059722835	480.0	s_pEGFR_ID10_HS746T_FM_EGF_CET	0.114315149406322
experiment__model1_data1___model1_data165	pEGFR_ID10_HS746T_FM_EGF_CET	0.476772575342262	1320.0	s_pEGFR_ID10_HS746T_FM_EGF_CET	0.114315149406322
experiment__model1_data1___model1_data165	pEGFR_ID10_HS746T_FM_EGF_CET	0.252991374077502	4320.0	s_pEGFR_ID10_HS746T_FM_EGF_CET	0.114315149406322
experiment__model1_data1___model1_data165	pMAPK_ID10_HS746T_FM_EGF_CET	0.8797409233395	5.0	s_pMAPK_ID10_HS746T_FM_EGF_CET	0.191692997735661
experiment__model1_data1___model1_data165	pMAPK_ID10_HS746T_FM_EGF_CET	0.598606982556849	20.0	s_pMAPK_ID10_HS746T_FM_EGF_CET	0.191692997735661
experiment__model1_data1___model1_data165	pMAPK_ID10_HS746T_FM_EGF_CET	0.443714925378107	240.0	s_pMAPK_ID10_HS746T_FM_EGF_CET	0.191692997735661
experiment__model1_data1___model1_data165	pMAPK_ID10_HS746T_FM_EGF_CET	0.403278798718454	480.0	s_pMAPK_ID10_HS746T_FM_EGF_CET	0.191692997735661
experiment__model1_data1___model1_data165	pMAPK_ID10_HS746T_FM_EGF_CET	0.632418117607095	1320.0	s_pMAPK_ID10_HS746T_FM_EGF_CET	0.191692997735661
experiment__model1_data1___model1_data165	pMAPK_ID10_HS746T_FM_EGF_CET	0.635372985859201	4320.0	s_pMAPK_ID10_HS746T_FM_EGF_CET	0.191692997735661
experiment__model1_data4___model1_data166	EGFR_ID12_MKN1_FM_HM	0.64110505980115	0.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data4___model1_data166	pAKT_ID12_MKN1_FM_HM	0.183759070358125	0.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data4___model1_data166	pEGFR_ID12_MKN1_FM_HM	0.131967916901998	0.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data4___model1_data166	pMAPK_ID12_MKN1_FM_HM	0.05081821712061	0.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data4___model1_data167	EGFR_ID12_MKN1_FM_HM	0.347378972811426	1.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data4___model1_data167	pAKT_ID12_MKN1_FM_HM	0.104893586377474	1.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
experiment__model1_data4___model1_data167	pEGFR_ID12_MKN1_FM_HM	0.018636440060363	1.0	s_pEGFR_ID12_MKN1_FM_HM	0.176148809885232
experiment__model1_data4___model1_data167	pMAPK_ID12_MKN1_FM_HM	0.048579159447381	1.0	s_pMAPK_ID12_MKN1_FM_HM	0.114817295563431
experiment__model1_data4___model1_data168	EGFR_ID12_MKN1_FM_HM	0.19862088386616	1.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data4___model1_data168	EGFR_ID12_MKN1_FM_HM	0.083371568445513	5.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data4___model1_data168	EGFR_ID12_MKN1_FM_HM	0.143019232923502	30.0	s_EGFR_ID12_MKN1_FM_HM	0.132052225920752
experiment__model1_data4___model1_data168	pAKT_ID12_MKN1_FM_HM	0.497795527724948	1.0	s_pAKT_ID12_MKN1_FM_HM	0.104670256081416
